,Component 1,Component 2
7581,-9.075002,10.930907
7582,-7.9088354,10.479741
7583,-11.465209,15.599841
7584,11.527735,-1.102729
7585,4.5725436,1.5604777
7586,7.47183,1.0957193
7587,7.874949,0.09205696
7588,4.445863,4.845855
7589,4.93802,3.6741366
7590,5.8411584,0.29009283
7591,-3.4176183,-2.7057526
7592,3.94399,3.8596046
7593,2.254424,-2.9464393
7594,3.4311643,1.6353319
7595,7.5873647,0.7586256
7596,1.5525446,1.2971715
7597,0.017938001,-2.9379776
7598,-1.6207919,-3.9025254
7599,-3.5094419,2.3460863
7600,-7.018942,-9.111056
7601,-1.0931743,-3.3899229
7602,-5.455842,-7.012569
7603,-1.1730732,-4.646047
7604,0.705644,-3.5165148
7605,3.0763757,4.977238
7606,-0.3000932,-1.896041
7607,3.3937726,2.1183228
7608,3.566759,1.5974761
7609,-6.516486,7.733123
7610,-5.429512,-7.439389
7611,10.612732,-0.9639853
7612,-5.707052,-8.479488
7613,-6.397749,-6.8587475
7614,4.662748,5.044691
7615,8.454017,0.116494514
7616,4.6258783,2.762473
7617,11.481264,0.49811003
7618,3.0262322,2.2896385
7619,8.426143,-0.7644276
7620,3.5613937,4.1335187
7621,0.69208175,-4.695265
7622,3.2009213,3.652854
7623,-0.6770041,-4.3750873
7624,-8.042106,-10.297775
7625,5.271888,0.21069466
7626,1.4950436,-3.915009
7627,-9.544981,9.961022
7628,-7.744087,7.6516957
7629,3.2009308,5.942969
7630,8.302442,0.5642446
7631,-8.110794,9.737865
7632,-6.3766093,-7.465739
7633,3.367363,4.618231
7634,0.31078613,-2.2762969
7635,-0.51319456,-4.179623
7636,-3.4120193,-4.640042
7637,-0.28429806,-3.6517344
7638,8.147936,1.6148945
7639,3.1365979,3.5890875
7640,2.3829355,5.8636384
7641,-6.182084,-7.242325
7642,-8.345976,9.948445
7643,-5.2702365,-7.693188
7644,-9.235244,8.214148
7645,5.1049924,1.9644309
7646,-11.376129,13.522495
7647,3.8489463,1.1704763
7648,-7.3246493,9.254569
7649,-4.7265043,4.6556644
7650,0.5472525,-3.8417404
7651,-3.0344982,-3.0782895
7652,3.5909507,1.6892053
7653,-1.5325453,-2.3784359
7654,-4.5944805,-5.027399
7655,-4.1251245,-5.8368454
7656,-8.320099,9.332374
7657,0.798419,-3.8128982
7658,-4.737584,-5.6449056
7659,5.7724347,0.8965839
7660,2.4666836,5.504559
7661,-5.5926414,-7.7409897
7662,-8.415969,7.169864
7663,-0.6601431,-3.9849598
7664,10.444222,0.32284576
7665,-6.0124173,-9.259191
7666,-10.221631,14.567847
7667,3.2485735,2.05026
7668,-5.3881474,-8.526065
7669,-5.0581784,-6.4601026
7670,8.271121,-1.075371
7671,0.63809395,-1.3104472
7672,-5.849804,-7.301698
7673,-0.6473518,-4.336154
7674,-5.3734736,-5.5951505
7675,-1.9977483,4.899492
7676,-5.0847397,5.520455
7677,6.909656,1.4106208
7678,-9.834054,10.794757
7679,-0.7475385,-3.1551344
7680,-7.2988334,-9.7915535
7681,-8.76016,11.419013
7682,1.5602815,-0.6261499
7683,-6.8113623,-8.0160885
7684,1.9281642,2.460859
7685,10.538951,0.48930416
7686,3.7077353,2.6244636
7687,-7.158079,7.4799914
7688,2.1550236,0.5971479
7689,-7.9521046,6.167098
7690,-0.07788205,-3.4608588
7691,1.4840547,-2.662648
7692,1.0600362,-2.7055583
7693,5.77474,0.67242277
7694,4.149764,1.486944
7695,-4.1027355,-0.02807228
7696,8.19305,-1.1978775
7697,-2.2623513,-3.0338113
7698,4.352348,1.4729009
7699,-0.34797364,-3.858079
7700,-2.172013,-2.8353183
7701,-6.5524216,6.4017854
7702,4.5498195,5.182823
7703,5.9898257,1.3729694
7704,8.435396,-0.7241352
7705,-4.5941863,-4.921297
7706,-6.022918,-6.5521474
7707,-8.867847,8.581757
7708,9.894845,-0.7647334
7709,-1.7270892,1.6347096
7710,4.532931,3.6663237
7711,-8.264114,10.076318
7712,-6.1502438,-6.2475085
7713,5.4433346,-0.29193506
7714,7.6088843,0.6099582
7715,2.1355925,1.9783195
7716,-6.0388246,-8.107574
7717,-4.2726097,4.59057
7718,2.2001834,-4.2937007
7719,-6.853343,9.963153
7720,-3.9852324,-5.882683
7721,-6.404183,9.086095
7722,6.661024,0.2281555
7723,2.054148,2.1975937
7724,3.487082,1.7517816
7725,8.849513,-1.370149
7726,0.014605989,-3.314714
7727,-0.1300788,-2.533466
7728,1.6561129,3.2359138
7729,4.4590054,1.6404119
7730,-6.133619,5.2796125
7731,-1.3145752,-4.4982367
7732,0.70920223,-2.8846662
7733,-2.7167015,2.7128072
7734,-7.3534074,7.4969077
7735,-6.885619,-6.9225883
7736,3.186243,1.3767852
7737,12.026807,-0.9960604
7738,4.3335676,1.2014498
7739,4.1293,3.1844585
7740,-0.025248354,-0.5808207
7741,1.00943,3.3588452
7742,-6.3711996,2.797019
7743,0.22338139,-2.7476902
7744,2.2457733,4.3668394
7745,2.2081525,1.4518267
7746,2.666299,0.69462943
7747,-2.9155042,6.0864005
7748,-5.9831176,3.0377595
7749,4.163652,3.7460513
7750,3.7063189,4.7863894
7751,1.0598642,-2.782572
7752,0.7077284,-4.6278844
7753,3.000209,0.11926284
7754,-0.7471113,-3.9761398
7755,-0.20465146,-3.4903488
7756,-7.3127866,-7.7038484
7757,-6.734002,-8.405269
7758,-6.901572,-8.289731
7759,-0.08702337,-3.335426
7760,0.21438703,-2.147011
7761,-3.0478163,6.3810725
7762,-0.42836684,-3.336109
7763,10.683463,-0.89548415
7764,-5.3702,-6.1501575
7765,11.054682,-0.33029112
7766,-5.09682,-7.315459
7767,-7.343405,-9.37953
7768,-5.5790267,-8.097142
7769,0.5536788,-2.595079
7770,1.5844399,2.7385175
7771,-4.0439053,1.1500093
7772,0.28983894,-3.190521
7773,-4.583526,-6.5840497
7774,-6.4866385,-7.383697
7775,-0.3297962,-3.849201
7776,4.5331826,3.895807
7777,-6.5031176,-8.934921
7778,-7.1623344,5.393718
7779,-6.0528636,-7.70542
7780,-6.182046,-7.777256
7781,-5.056096,-6.1852922
7782,7.3724723,0.52185374
7783,-6.8902626,9.093668
7784,-5.8805532,-6.9454107
7785,12.160057,-0.9100602
7786,-6.28868,-6.379377
7787,-4.6637554,-5.757854
7788,-6.358012,10.24459
7789,0.12344586,-4.721233
7790,4.42505,4.2536407
7791,11.5139885,-0.7618883
7792,-5.4942675,7.084546
7793,-4.7529693,-6.7717185
7794,5.586418,2.0854518
7795,-7.578013,-9.801959
7796,10.811557,0.571222
7797,-4.986491,-7.966021
7798,7.7786713,1.8975242
7799,12.952133,-0.393774
7800,11.849188,1.4443506
7801,3.249799,2.5596077
7802,3.647222,3.0473695
7803,7.20623,0.8513849
7804,-0.7265089,-2.6183445
7805,-4.6392813,-8.140093
7806,0.9804989,-3.5137854
7807,7.412697,0.99873394
7808,-5.3250475,-6.312334
7809,3.2495337,3.2810705
7810,-0.37628722,-5.557231
7811,-0.5619738,-1.6187694
7812,-2.1625996,-3.5632463
7813,8.222045,-0.21717642
7814,-7.4185743,-8.285473
7815,3.9169974,-3.0753255
7816,2.1432016,7.751509
7817,-5.8674026,-6.6910033
7818,10.181499,-0.11773903
7819,0.21823609,-3.2688355
7820,-7.2498293,7.1786013
7821,2.9457593,1.4317868
7822,-5.441755,-7.4131002
7823,-7.744945,10.835865
7824,-0.3898617,-3.825763
7825,2.3354104,1.3624065
7826,0.6515382,-3.95443
7827,8.473417,-0.8036971
7828,-7.4812207,-10.019923
7829,0.84388596,-3.7090604
7830,-6.354782,8.327881
7831,-0.123519145,-3.8641658
7832,3.5272844,0.66056216
7833,-5.8051085,-6.371952
7834,-0.5809764,-2.7385278
7835,-9.1249485,11.344564
7836,-7.630599,9.411078
7837,-1.7060925,-3.1108742
7838,6.280655,-2.9294574
7839,-5.350552,-5.9584227
7840,-1.4731236,-4.7556868
7841,2.1879423,0.39988118
7842,-1.4637374,-2.7498755
7843,-0.69009715,-3.136271
7844,-5.817043,1.9170691
7845,0.86318487,-2.2232976
7846,11.780848,1.3181764
7847,3.554278,2.893351
7848,3.54752,1.9293191
7849,-7.490747,-10.313842
7850,-4.057493,-0.38414156
7851,-0.93586963,-1.0906513
7852,-0.5142251,-3.6931846
7853,4.4280996,-0.55287474
7854,-5.8778434,-7.13348
7855,-7.0256763,-8.939889
7856,0.7015219,6.933764
7857,7.4419928,-2.0989974
7858,-8.728782,10.411864
7859,0.6308596,5.2323294
7860,1.935165,6.8666105
7861,3.1186416,0.7204635
7862,0.21692312,-4.09516
7863,8.722734,-0.5749708
7864,-4.493478,-7.0840974
7865,2.1164453,1.9128228
7866,-0.3095279,-3.8690612
7867,-8.67255,9.843306
7868,2.5718808,1.2904671
7869,-4.853839,6.0320363
7870,-6.93037,9.302043
7871,1.4416392,-2.3390353
7872,8.454516,-0.18731453
7873,6.963288,0.08958863
7874,-5.4976873,-6.796351
7875,-8.531545,-11.056677
7876,7.5751133,-1.9380147
7877,-6.16794,-7.2692995
7878,6.7396574,-0.969451
7879,12.609102,-1.3001127
7880,3.3647084,1.5657125
7881,-1.166952,-3.105524
7882,-8.144297,7.5008907
7883,-8.104962,8.358512
7884,-6.4931197,-8.109852
7885,3.5008566,4.3382177
7886,0.3105984,-4.508166
7887,11.8258295,-0.50710344
7888,7.9648795,0.88991416
7889,-0.12543829,-3.417525
7890,-4.4829006,-6.497137
7891,-6.7698584,8.415711
7892,-0.17093375,-2.7824016
7893,10.6560545,-0.17289256
7894,3.1895618,4.1009426
7895,-8.205278,6.273729
7896,0.56217486,-2.6339223
7897,-5.4238153,-6.865902
7898,11.106721,-1.1317519
7899,-2.7591953,2.4952266
7900,8.048286,-0.28793228
7901,-4.857343,-6.6278453
7902,3.4727986,2.8196237
7903,3.6282804,4.203108
7904,3.2628725,1.9032516
7905,-8.06252,6.2095
7906,-0.24543938,-4.4928727
7907,11.22102,-0.91469634
7908,7.185637,0.6865667
7909,0.7577484,-0.896233
7910,1.4636722,-3.5998755
7911,3.2310174,2.3951924
7912,-6.672527,-5.343426
7913,5.373727,2.5542924
7914,-6.236041,-7.5238175
7915,3.164499,1.6216571
7916,0.6004128,-2.4864752
7917,7.6718726,-0.45270613
7918,-0.7640936,-3.9902065
7919,1.3422675,-2.9444382
7920,0.41941848,-1.9028829
7921,-6.8360143,-7.4323597
7922,-5.7533693,-6.3461165
7923,-0.37313926,2.2443416
7924,4.830797,2.8775864
7925,-1.4347101,-4.79288
7926,8.159898,1.0418558
7927,-7.7105737,7.2494097
7928,-1.4174832,-4.260202
7929,3.4496567,4.0168467
7930,8.477022,-0.24314499
7931,4.128316,5.7720838
7932,1.0194408,-2.0859253
7933,6.508824,1.6545168
7934,2.4443402,1.4414006
7935,5.0344763,-0.9898529
7936,-4.204697,-6.223566
7937,-8.557985,-9.187345
7938,-0.49153587,-3.7707858
7939,4.964247,2.223623
7940,-2.791638,-3.0923238
7941,-1.650077,-3.5697324
7942,1.0320467,-1.1257225
7943,-0.22835054,-3.8087544
7944,2.562247,4.4007807
7945,6.632981,0.54267526
7946,-6.1166325,-7.6092224
7947,1.3877699,-2.1378753
7948,4.5760775,0.68049276
7949,-8.990953,5.8211327
7950,1.7713801,-3.0241313
7951,0.075806625,-4.425938
7952,4.423962,4.434715
7953,-5.0651064,-7.4884157
7954,8.446356,0.9360418
7955,-6.0710454,-4.812432
7956,9.172168,-2.1003551
7957,3.0982172,1.9289975
7958,3.2654479,1.8686393
7959,4.59442,3.954583
7960,2.0520298,4.189049
7961,-1.2509522,-5.098217
7962,-1.1946301,-3.1042075
7963,1.8765097,3.2855222
7964,10.576943,1.3104875
7965,-0.5242787,-3.1458356
7966,3.7656586,3.706979
7967,4.3423615,4.53907
7968,-4.958507,-5.950662
7969,2.6151633,-0.5591305
7970,-7.649901,-10.524004
7971,-6.216342,7.1887865
7972,7.2218623,0.7620408
7973,3.3470368,3.4146383
7974,5.122683,2.3639967
7975,-4.8230176,6.5768695
7976,2.4056945,3.2893996
7977,-1.2371953,-3.0776296
7978,4.188432,4.5132937
7979,-0.2662194,-3.2319434
7980,4.3673906,4.8015456
7981,3.4701383,4.735897
7982,4.566596,2.2549741
7983,-8.187485,6.6559563
7984,7.888547,0.7815811
7985,-5.20088,-8.03165
7986,3.4052773,5.3371234
7987,-4.8093853,-7.942718
7988,6.728436,-1.1821145
7989,-5.858703,9.424081
7990,-4.6614914,-5.9343653
7991,-8.551254,-10.984597
7992,-5.466116,7.8276515
7993,-6.891419,-8.605384
7994,2.464432,3.3252525
7995,2.0021598,4.7480474
7996,3.7847004,4.5596366
7997,-5.551209,-6.547867
7998,7.2126846,1.6584138
7999,1.4045522,1.4843938
8000,-5.055938,6.9525714
8001,2.8752873,5.419218
8002,8.198067,-0.20538138
8003,11.837879,0.055678044
8004,0.97868633,-4.5710106
8005,9.475976,0.31888825
8006,3.4704895,-0.25179845
8007,9.075826,-0.38234985
8008,3.517716,2.9699886
8009,-0.93553275,-4.557282
8010,3.8140948,2.8289046
8011,4.529402,4.4027824
8012,2.7807796,1.7930503
8013,-0.32245353,-3.7780159
8014,2.9447134,3.7009573
8015,-8.71204,9.215493
8016,-0.63242435,-3.7179666
8017,-4.810716,-6.82887
8018,4.15894,0.70336187
8019,-5.1029186,-7.3401375
8020,0.93401563,-5.4669094
8021,-7.345359,3.0919163
8022,-6.588716,6.052211
8023,1.2889818,-3.16366
8024,4.4185395,1.8186442
8025,-7.3123198,8.721759
8026,-5.0665407,-9.023249
8027,13.437548,-1.8747292
8028,-7.1506896,-9.815425
8029,-1.4776258,-1.9597555
8030,4.180044,-0.6723987
8031,4.472483,0.80587167
8032,7.9051275,2.200361
8033,-5.2360177,3.9239604
8034,-0.7307025,-3.9381883
8035,-3.5206552,-5.0910153
8036,8.5492,-0.7435909
8037,3.616205,3.3656862
8038,4.255224,0.9326587
8039,8.545631,-0.06656938
8040,3.5003514,4.6828094
8041,-7.231048,9.202255
8042,1.1788589,-4.0414395
8043,-6.0301995,-5.536933
8044,-6.336906,5.9307804
8045,4.9041843,-0.6464929
8046,-5.10652,-6.3856254
8047,6.5408683,0.17181596
8048,4.105593,2.2435257
8049,-5.35002,-6.544972
8050,-8.365619,8.503367
8051,-6.5912347,-7.879096
8052,-6.837524,5.862313
8053,6.4481077,1.4638232
8054,4.1154246,3.2322164
8055,1.7410278,-2.0076883
8056,5.7112107,-0.5575747
8057,7.245402,0.020864304
8058,3.2809012,2.1185162
8059,-0.15210389,-2.2541807
8060,-1.5262722,-3.246333
8061,4.2174664,3.4702408
8062,-5.7654047,-5.767927
8063,11.475906,1.0396652
8064,7.654024,0.7293039
8065,-0.070867434,-2.9811347
8066,-0.4370852,-3.923973
8067,11.347563,-0.72158927
8068,-6.4107203,-7.910103
8069,10.689782,-0.51509684
8070,-6.728324,7.703968
8071,-7.2158656,7.6442804
8072,0.11424229,-2.3895123
8073,-5.706314,-6.1461425
8074,5.6731615,0.22603261
8075,-1.4583757,2.7091858
8076,9.482283,-0.13034007
8077,-8.38837,8.967259
8078,-11.023455,13.255202
8079,1.2615323,-3.4496217
8080,0.21319646,-2.1399746
8081,10.23077,-0.7584567
8082,0.21178122,-4.7051377
8083,1.1841974,1.3223708
8084,-0.3734604,-3.3033082
8085,0.21339196,-3.4144375
8086,6.1431293,-0.006226139
8087,0.33815032,-4.2280474
8088,3.441507,4.8967385
8089,3.1179829,1.4662807
8090,-6.210099,8.118668
8091,3.4220767,3.0094998
8092,7.097851,-0.25410262
8093,12.698915,-1.2714231
8094,7.9462757,0.6006752
8095,5.093918,0.9110583
8096,-2.6079717,-5.268699
8097,11.936887,0.19111596
8098,-4.254482,-5.007741
8099,-9.911806,11.238638
8100,-1.9281923,-1.2985184
8101,-4.991199,-6.3524966
8102,-6.689961,-7.7963905
8103,-5.7463026,-7.5464745
8104,-6.0072966,10.038207
8105,-5.4978237,-8.618221
8106,-4.7431307,2.372053
8107,-9.395283,11.525578
8108,3.6352916,3.8680856
8109,3.2818155,2.1284952
8110,5.7954445,0.41829124
8111,11.599344,0.15269826
8112,6.1881375,-0.5598334
8113,0.38502046,-3.3137445
8114,-5.2068,5.528048
8115,-10.061074,13.090761
8116,9.344181,0.37283346
8117,7.683151,0.6083677
8118,-4.997566,2.352306
8119,-5.3532305,-7.0298576
8120,-6.93631,3.5935585
8121,5.0760746,2.7709615
8122,-6.2982144,-6.773183
8123,2.6835394,3.4852695
8124,-7.1278954,-5.4719453
8125,-6.559303,6.3891788
8126,-3.0911644,-5.328277
8127,-6.322097,6.9092875
8128,-4.4824696,-5.762744
8129,-6.460553,-5.3378453
8130,10.875971,-0.8089292
8131,-7.2215576,7.766237
8132,0.046039026,-2.8852243
8133,-5.8238297,-5.3847437
8134,9.470855,-1.2814035
8135,5.8857718,1.0840131
8136,4.2238607,1.3885895
8137,-6.45988,-7.0855913
8138,-8.575096,12.167931
8139,1.7633646,-0.85733217
8140,-6.2093496,5.478255
8141,2.931869,3.3015656
8142,-6.5056906,6.072809
8143,-5.8901544,-7.2364483
8144,4.450353,3.134666
8145,-5.760007,-7.8548326
8146,3.377457,3.566719
8147,-0.28055933,-3.878485
8148,-7.0158215,-8.936579
8149,3.641189,3.5125852
8150,-4.104047,-5.307247
8151,0.9581807,-3.4656436
8152,-1.9871328,-4.310681
8153,-0.10800078,2.6920729
8154,-7.2209764,8.275139
8155,-0.10349273,-1.2621377
8156,6.753017,-1.4065971
8157,-5.4780855,-8.068714
8158,0.6314115,-3.7039328
8159,9.03945,-0.35344732
8160,-4.772978,-5.9413657
8161,-4.4607263,2.4480495
8162,-0.13400985,-3.6093354
8163,3.6436563,3.4655454
8164,7.1723094,-0.49066225
8165,0.446064,-3.08752
8166,0.2564566,-3.8457453
8167,-4.94223,4.3861656
8168,-1.1522545,-3.444519
8169,-0.46457347,-3.895537
8170,8.3377695,0.9859549
8171,3.734324,5.635758
8172,-0.48529395,1.0021294
8173,3.5366292,3.8712316
8174,-11.709883,11.336724
8175,-3.4485836,5.370792
8176,-7.294326,-8.43618
8177,-5.328694,-6.4986854
8178,2.4774504,4.847136
8179,3.6713006,1.9163616
8180,10.195088,0.5174136
8181,-5.7122154,-8.2650175
8182,4.2083845,4.4440384
8183,0.7876866,2.3232923
8184,-6.582876,-7.932122
8185,-5.906355,-7.578764
8186,10.773202,0.077662446
8187,8.300201,0.69401014
8188,-8.0526495,12.214114
8189,-5.212197,-7.0671334
8190,-0.3535573,5.2720804
8191,1.2610859,-3.2571113
8192,-0.82421064,-3.1673157
8193,2.2958252,6.544438
8194,8.361389,-0.10520739
8195,-7.223917,-9.452609
8196,-4.4152503,-7.3803415
8197,-0.8904973,-2.703428
8198,10.702975,-0.21797171
8199,7.0348,-0.66036606
8200,-4.928282,4.232315
8201,3.77552,2.283946
8202,2.0197823,5.594113
8203,-6.949623,8.697564
8204,8.503415,1.2941445
8205,-5.470581,-6.5526333
8206,-2.9464312,4.353478
8207,4.0611544,3.8227024
8208,-8.449481,6.6363525
8209,6.304091,0.8768001
8210,7.033279,0.5779818
8211,-5.190692,-7.1258154
8212,8.913921,-0.48170882
8213,-6.581306,-9.212366
8214,-5.7929974,3.1048996
8215,-0.57355434,-4.1379576
8216,4.179033,2.6523218
8217,-1.9969202,0.05644538
8218,2.2797413,-0.4588353
8219,0.31294098,-3.4406588
8220,-4.609228,0.8145248
8221,-10.229651,11.1016655
8222,11.862199,-0.5580343
8223,-6.7037663,-9.059392
8224,5.7410808,0.23725866
8225,-7.753389,9.255988
8226,3.3949628,-0.18704802
8227,9.943252,0.22479229
8228,3.9634047,4.1453495
8229,8.949984,-2.5330412
8230,0.20414475,-4.5576973
8231,-8.087394,11.201558
8232,-5.887838,-6.1055884
8233,-7.457592,3.0584095
8234,0.1648353,-4.1361537
8235,6.21733,2.250844
8236,3.8491902,0.052906033
8237,-4.180651,-6.307986
8238,3.6206765,1.9170513
8239,5.1952662,2.2438788
8240,1.2199358,5.3954782
8241,3.633099,3.0052023
8242,3.0162165,4.052926
8243,3.1937697,0.85751426
8244,5.376828,5.584306
8245,5.869587,0.4445493
8246,-10.863479,14.048193
8247,-9.916666,10.142041
8248,-4.6089973,9.319915
8249,-1.4232363,-3.4467597
8250,0.86864734,-1.9095778
8251,10.34687,-0.5446858
8252,1.5800682,-0.35961
8253,6.2889256,0.87716204
8254,2.1734064,2.1571856
8255,-6.8160677,-7.8118896
8256,8.348195,0.6899267
8257,2.4094841,2.0104473
8258,2.1301734,0.88604516
8259,7.995591,0.76813126
8260,7.1340146,-0.19189829
8261,3.1215925,4.599792
8262,-6.751598,-8.417656
8263,-6.0456567,-5.5233626
8264,-6.4104624,7.8770227
8265,0.29309762,-3.8082228
8266,2.5415187,-0.35839385
8267,3.8655217,3.4157896
8268,-8.798989,12.363675
8269,-0.4467256,-2.1946669
8270,3.3366299,3.7133715
8271,-6.004107,6.8164926
8272,-6.899782,7.1356006
8273,-5.1619062,7.3476696
8274,10.879999,0.458204
8275,-3.206468,-0.49700704
8276,2.0919154,0.7473974
8277,-5.751364,5.9021897
8278,3.4567876,1.1953326
8279,9.246388,-0.106931284
8280,-1.0905199,-0.41482592
8281,3.217588,2.3514736
8282,-6.678275,6.5548544
8283,4.584094,3.3959627
8284,-6.5142407,-8.4171715
8285,-6.1974573,-7.6861773
8286,-9.028122,10.916584
8287,-4.2700934,-4.3569746
8288,9.517465,-0.6866427
8289,-4.964278,-7.567493
8290,-3.4285738,-4.811498
8291,-10.037988,9.65333
8292,-9.0169525,8.721027
8293,-5.3297076,-3.6301758
8294,-5.863004,-8.225967
8295,6.1185675,-0.5467941
8296,-6.564156,-9.025494
8297,-5.9416246,6.4777718
8298,9.603442,1.071693
8299,3.4690819,3.1203587
8300,4.231483,2.694327
8301,-10.182466,11.676574
8302,-2.1517396,-2.4268131
8303,1.3521484,-4.0457463
8304,10.907486,-0.99977314
8305,-9.170758,11.403332
8306,-6.631288,-8.512564
8307,-4.9030128,7.3644257
8308,2.1943805,-3.0855074
8309,7.4111586,-0.3178889
8310,-4.840041,-7.1078596
8311,1.2071391,-3.7599084
8312,4.793445,3.6849072
8313,-6.616167,-8.34946
8314,-6.2078385,-8.466964
8315,-7.529057,8.868284
8316,8.629559,1.576753
8317,-4.691794,-7.2736735
8318,-10.355794,14.0676155
8319,8.7477,-0.645192
8320,-0.7080117,-3.0798748
8321,-0.5748872,-2.71258
8322,-5.5996127,8.98069
8323,-8.636126,10.38274
8324,7.480767,-1.058317
8325,6.1470327,0.97429764
8326,-7.088188,-7.149237
8327,8.087155,-2.4045312
8328,-7.248236,-10.946161
8329,0.6794149,-2.985735
8330,-0.2122764,-3.8883307
8331,5.3515673,1.9023527
8332,3.8695967,1.9462149
8333,7.517374,0.6175933
8334,-0.29368067,-3.9534175
8335,-3.502898,-4.872472
8336,-0.4140667,-3.793908
8337,6.305697,-0.5503654
8338,0.34225342,-1.1809727
8339,-6.742139,8.284188
8340,3.669442,3.7985606
8341,-4.5784006,1.3576256
8342,-5.1302996,6.879928
8343,-1.0320836,-2.465524
8344,-6.015499,-5.4118032
8345,4.416798,5.34541
8346,4.1790614,2.5802233
8347,-0.42985582,-2.2353833
8348,-3.3658264,3.090407
8349,1.2857838,-4.0397267
8350,1.6629752,-2.2896452
8351,-0.8805389,5.6338744
8352,2.0650685,2.9854004
8353,-4.2924824,-6.589842
8354,9.659309,-1.1214497
8355,7.372093,-0.5581684
8356,1.0890397,-2.6298327
8357,-0.7722716,-3.2115598
8358,5.7542505,-1.9384242
8359,3.0979888,1.3099195
8360,-6.8773913,-7.9850187
8361,-7.833095,-8.536769
8362,2.4046412,-3.9519272
8363,7.0496883,0.73888606
8364,2.9732163,4.7023
8365,-8.29613,-6.219195
8366,3.721883,5.8794866
8367,2.279589,-2.7089157
8368,-7.861577,10.162334
8369,9.579261,0.43266365
8370,-5.900182,6.568118
8371,-3.6049492,-5.2100625
8372,-8.386781,9.382496
8373,4.673135,3.0812979
8374,-5.420165,3.6165838
8375,-0.40123764,-0.8834728
8376,-0.74620295,-0.9440861
8377,10.218667,-0.623465
8378,9.695255,-0.37174773
8379,-7.430194,-8.131871
8380,-5.8489523,-8.3551655
8381,2.2444077,6.0465827
8382,-3.771221,1.4544283
8383,-0.59912986,-3.8106918
8384,7.980857,0.31479725
8385,-0.83924824,-3.4464717
8386,3.6714568,3.320398
8387,2.1619976,2.5004985
8388,-3.862914,5.205918
8389,-7.006561,6.10545
8390,-6.9483094,-8.620674
8391,7.670911,-1.8160392
8392,-6.7055006,-8.5823965
8393,-7.582617,6.962193
8394,2.456623,4.4722657
8395,-6.5679836,9.33016
8396,3.4173434,3.4844947
8397,10.316396,-0.3267654
8398,11.293111,-1.7180557
8399,-8.790426,9.088308
8400,3.4621694,1.6585714
8401,-5.4808025,4.220885
8402,-6.6171455,7.8197274
8403,0.5175424,-2.7708187
8404,2.9738917,3.40026
8405,-0.45245448,-3.8168666
8406,-5.8147974,-7.1906023
8407,12.6934805,-0.9847191
8408,-2.6990316,-3.9044578
8409,-6.3426228,-8.150537
8410,0.47927168,-2.138841
8411,8.806094,-1.124991
8412,7.687544,-0.35482305
8413,-5.2756467,-5.252778
8414,2.3353944,2.7038894
8415,9.129933,-1.6862406
8416,-7.483998,9.739476
8417,9.03566,-0.9767301
8418,-7.6275606,6.906522
8419,-7.7380767,-10.557232
8420,-4.9248457,-8.133364
8421,8.503689,-0.36090156
8422,-6.115293,-5.448642
8423,-5.9542184,-7.6876345
8424,-5.6736665,-5.7690883
8425,-7.1718507,6.6859217
8426,-5.3077226,-7.76326
8427,8.481997,0.29929176
8428,-2.9040244,0.07788842
